"Semana","Agencia_ID","Canal_ID","Ruta_SAK","Cliente_ID","Producto_ID","Venta_uni_hoy","Venta_hoy","Dev_uni_proxima","Dev_proxima","Demanda_uni_equil"
8,2230,1,1106,1443530,1230,2,33.34,0,0,2
8,2230,1,1106,1443530,1240,8,67.04,0,0,8
8,2230,1,1106,1443530,1250,5,38.2,0,0,5
8,2230,1,1106,1443530,47840,3,24,0,0,3
8,2230,1,1227,943021,972,18,341.64,0,0,18
8,2230,1,1227,943021,1129,29,510.4,0,0,29
8,2230,1,1227,943021,1150,18,251.28,0,0,18
8,2230,1,1227,943021,1182,36,501.84,0,0,36
8,2230,1,1227,943021,1220,12,91.68,0,0,12
8,2230,1,1227,943021,1240,27,226.26,0,0,27
8,2230,1,1227,943021,1284,65,196.3,0,0,65
8,2230,1,1227,943021,2233,145,2891.3,0,0,145
8,2230,1,1227,943021,47840,10,80,0,0,10
8,2230,1,1229,731487,972,1,18.98,0,0,1
8,2230,1,1229,731487,1216,1,8.38,0,0,1
8,2230,1,1229,731487,1240,2,16.76,0,0,2
8,2230,1,1229,731487,1284,10,30.2,0,0,10
8,2230,1,1229,731487,2233,4,79.76,0,0,4
8,2230,1,1239,4404401,2233,4,79.76,0,0,4
8,2230,1,2904,2300949,37575,2,18.7,0,0,2
8,2230,1,2904,2300949,37581,2,18.7,0,0,2
8,2230,1,2906,1443530,35635,20,187,0,0,20
8,2230,1,2907,943021,35305,104,650,0,0,104
8,2230,1,4104,2300949,35453,4,17.76,0,0,4
8,2230,1,4104,2300949,43066,2,19.26,0,0,2
8,2230,1,4106,1443530,31779,8,81.12,0,0,8
8,2230,1,4106,1443530,35453,8,35.52,0,0,8
8,2230,1,4106,1443530,37058,15,112.5,0,0,15
8,2230,1,4106,1443530,43038,4,39.04,0,0,4
8,2230,1,4106,1443530,43215,3,30.42,0,0,3
8,2230,1,4106,1443530,43307,40,211.2,0,0,40
8,2230,1,4106,1443530,44371,4,30.36,0,0,4
8,2230,1,4532,4499050,30532,5,38.9,0,0,5
8,2233,1,1208,4259149,972,4,75.92,0,0,4
8,2233,1,1208,4259149,1182,11,153.34,0,0,11
8,2233,1,1208,4259149,1212,1,8.38,0,0,1
8,2233,1,1208,4259149,1220,2,15.28,0,0,2
8,2233,1,1208,4259149,1230,2,33.34,0,0,2
8,2233,1,1208,4259149,1240,5,41.9,0,0,5
8,2233,1,1208,4259149,2233,6,119.64,0,0,6
8,2233,1,1216,4491887,972,1,18.98,0,0,1
8,2233,1,1216,4491887,1147,2,24,0,0,2
8,2233,1,1216,4491887,1182,4,55.76,0,0,4
8,2233,1,1216,4491887,1220,2,15.28,0,0,2
8,2233,1,1216,4491887,1240,3,25.14,1,8.38,2
8,2233,1,1216,4491887,2233,3,59.82,0,0,3
8,2233,1,2001,9550047,5328,2,16.3,0,0,2
8,2233,1,2001,9550047,37057,10,75,0,0,10
8,2233,1,2004,4491887,3333,4,40.56,0,0,4
8,2233,1,2004,4491887,35452,3,13.32,0,0,3
8,2233,1,2101,9550047,35303,3,18.75,0,0,3
8,2233,1,2807,4259149,30551,2,10.76,0,0,2
8,2234,1,2835,496725,5328,1,8.15,0,0,1
8,2234,1,2835,496725,35303,7,43.75,0,0,7
8,2234,1,2835,496725,35452,1,4.44,0,0,1
8,2234,1,2835,496725,37057,1,7.5,0,0,1
8,2235,1,4501,4719727,1182,4,55.76,0,0,4
8,2235,1,4501,4719727,2233,3,59.82,0,0,3
8,2235,1,4501,4719727,5376,3,11.52,0,0,3
8,2235,1,4501,4719727,34868,3,9.06,0,0,3
8,2237,1,1005,4381827,1129,1,17.6,2,35.2,0
8,2237,1,1005,4381827,2233,12,239.28,0,0,12
8,2237,1,1007,2057176,73,2,42.64,0,0,2
8,2237,1,1007,2057176,1129,10,176,0,0,10
8,2237,1,1007,2057176,1150,10,139.6,0,0,10
8,2237,1,1007,2057176,2233,15,299.1,0,0,15
8,2237,1,1007,2057176,46772,10,89.2,0,0,10
8,2237,1,1105,4381827,1064,1,16.67,1,16.67,0
8,2237,1,1105,4381827,1216,1,8.38,0,0,1
8,2237,1,1105,4381827,1230,1,16.67,0,0,1
8,2237,1,1105,4381827,1240,4,33.52,0,0,4
8,2237,1,1105,4381827,1250,2,15.28,0,0,2
8,2237,1,1107,2057176,693,2,19.2,0,0,2
8,2237,1,1107,2057176,972,1,18.98,0,0,1
8,2237,1,1107,2057176,1064,3,50.01,0,0,3
8,2237,1,1107,2057176,1147,1,12,0,0,1
8,2237,1,1107,2057176,1212,3,25.14,0,0,3
8,2237,1,1107,2057176,1216,5,41.9,0,0,5
8,2237,1,1107,2057176,1230,6,100.02,0,0,6
8,2237,1,1107,2057176,1240,2,16.76,0,0,2
8,2237,1,1107,2057176,1250,3,22.92,0,0,3
8,2237,1,1107,2057176,1284,8,24.16,0,0,8
8,2237,1,1107,2057176,2665,8,128,0,0,8
8,2237,1,1107,2057176,47840,7,56,0,0,7
8,2237,1,1231,4296437,1129,4,70.4,0,0,4
8,2237,1,1231,4296437,1150,4,55.84,0,0,4
8,2237,1,1231,4296437,1216,2,16.76,0,0,2
8,2237,1,1231,4296437,1230,2,33.34,0,0,2
8,2237,1,1231,4296437,1240,6,50.28,0,0,6
8,2237,1,1231,4296437,1284,15,45.3,0,0,15
8,2237,1,1231,4296437,2233,10,199.4,0,0,10
8,2237,1,1245,1960186,1150,1,13.96,0,0,1
8,2237,1,1245,1960186,47840,1,8,0,0,1
8,2237,1,1250,605664,1212,1,8.38,0,0,1
8,2237,1,1250,605664,1216,2,16.76,0,0,2
8,2237,1,1250,605664,1230,1,16.67,0,0,1
8,2237,1,1250,605664,1240,2,16.76,0,0,2
8,2237,1,1250,605664,1284,3,9.06,0,0,3
8,2237,1,2818,1960186,44495,4,33.72,0,0,4
8,2237,1,2853,4296437,5328,1,8.15,0,0,1
8,2237,1,2853,4296437,31506,1,6.25,0,0,1
8,2237,1,2853,4296437,37057,1,7.5,0,0,1
8,2237,1,2903,2057176,34225,6,51.36,0,0,6
8,2237,1,2903,2057176,37575,3,28.05,0,0,3
8,2237,1,2903,2057176,40886,6,34.56,0,0,6
8,2237,1,4103,2057176,4280,5,30,0,0,5
8,2237,1,4103,2057176,37057,3,22.5,0,0,3
8,2237,1,4504,8157253,1240,3,25.14,1,8.38,2
8,2237,1,4504,8157253,2233,10,199.4,0,0,10
8,2237,1,4504,8157253,5328,1,8.15,1,8.15,0
8,2238,1,2801,2015482,35303,5,31.25,0,0,5
8,2238,1,2801,2015482,37580,2,18.7,0,0,2
8,2239,1,1051,4643142,2233,5,99.7,0,0,5
8,2239,1,1051,4643142,40447,2,19.2,0,0,2
8,2239,1,1060,904956,1150,1,13.96,0,0,1
8,2239,1,1060,904956,2233,4,79.76,0,0,4
8,2239,1,1150,4643142,1212,3,25.14,0,0,3
8,2239,1,1150,4643142,1230,3,50.01,0,0,3
8,2239,1,1257,1797460,1129,4,70.4,0,0,4
8,2239,1,1257,1797460,1212,4,33.52,0,0,4
8,2239,1,1257,1797460,1216,1,8.38,0,0,1
8,2239,1,1257,1797460,1230,1,16.67,0,0,1
8,2239,1,1257,1797460,1240,3,25.14,0,0,3
8,2239,1,1257,1797460,1284,5,15.1,0,0,5
8,2239,1,1257,1797460,2233,4,79.76,0,0,4
8,2239,1,1257,1797460,46772,12,107.04,0,0,12
8,2239,1,1257,1797460,47840,6,48,0,0,6
8,2239,1,1263,530921,1182,5,69.7,0,0,5
8,2239,1,1263,530921,1284,5,15.1,0,0,5
8,2239,1,1263,530921,46772,4,35.68,0,0,4
8,2239,1,1263,4352042,1182,2,27.88,0,0,2
8,2239,1,1263,4352042,1212,1,8.38,0,0,1
8,2239,1,1263,4352042,1216,1,8.38,0,0,1
8,2239,1,1263,4352042,1230,1,16.67,0,0,1
8,2239,1,1263,4352042,1240,5,41.9,0,0,5
8,2239,1,1263,4352042,1284,16,48.32,0,0,16
8,2239,1,1263,4352042,2233,2,39.88,0,0,2
8,2239,1,2102,1797460,35303,4,25,0,0,4
8,2239,1,2102,1797460,45143,80,60,0,0,80
8,2239,1,2809,530921,34225,5,42.8,0,0,5
8,2239,1,2809,4352042,3894,15,140.25,0,0,15
8,2239,1,2820,4643142,3333,3,30.42,0,0,3
8,2239,1,2820,4643142,37057,20,150,0,0,20
8,2239,1,4402,1797460,34225,6,51.36,0,0,6
8,2239,1,4402,1797460,37057,4,30,0,0,4
8,2239,1,4402,1797460,40886,5,28.8,0,0,5
8,2239,1,4402,1797460,44495,6,50.58,0,0,6
8,2240,1,1223,4228019,1129,1,17.6,0,0,1
8,2240,1,1223,4228019,1150,2,27.92,2,27.92,0
8,2240,1,1223,4228019,1182,2,27.88,0,0,2
8,2240,1,1223,4228019,1212,1,8.38,0,0,1
8,2240,1,1223,4228019,1216,1,8.38,0,0,1
8,2240,1,1223,4228019,1230,1,16.67,0,0,1
8,2240,1,1223,4228019,1284,2,6.04,0,0,2
8,2240,1,1223,4228019,2233,5,99.7,0,0,5
8,2240,1,2902,848572,3894,4,37.4,0,0,4
8,2240,1,2902,848572,4085,5,30.75,4,24.6,1
8,2240,1,2904,4228019,3894,4,37.4,0,0,4
8,2240,1,2904,4228019,35303,6,37.5,0,0,6
8,2241,1,2802,4362235,3894,2,18.7,0,0,2
8,2241,1,2802,4362235,4245,3,31.44,0,0,3
8,2241,1,2802,4362235,4270,1,8.38,0,0,1
8,2241,1,2802,4362235,4280,11,66,0,0,11
8,2241,1,2802,4362235,5328,2,16.3,0,0,2
8,2241,1,2802,4362235,31719,4,30.36,0,0,4
8,2241,1,2802,4362235,35303,6,37.5,0,0,6
8,2241,1,2802,4362235,35307,3,18.75,0,0,3
8,2241,1,2802,4362235,45143,4,3,0,0,4
8,2242,1,1212,4691695,1182,8,111.52,0,0,8
8,2242,1,1212,4691695,1212,2,16.76,0,0,2
8,2242,1,1212,4691695,1216,2,16.76,0,0,2
8,2242,1,1212,4691695,1240,3,25.14,0,0,3
8,2242,1,1212,4691695,1250,2,15.28,0,0,2
8,2242,1,1212,4691695,1284,5,15.1,0,0,5
8,2242,1,1212,4691695,2233,3,59.82,0,0,3
8,2262,4,4705,1076255,3894,30,261.6,0,0,30
8,2262,4,4705,1076255,4245,12,143.04,0,0,12
8,2262,4,4705,1076255,4270,4,37.52,0,0,4
8,2262,4,4705,1076255,4280,6,40.92,0,0,6
8,2262,4,4705,1076255,5328,4,37.08,0,0,4
8,2262,4,4705,1076255,31506,20,104,0,0,20
8,2262,4,4705,1076255,31717,11,65.23,0,0,11
8,2262,4,4705,1076255,31719,4,29.92,0,0,4
8,2262,4,4705,1076255,32936,28,192.64,0,0,28
8,2262,4,4705,1076255,37057,10,75.8,0,0,10
8,2262,4,4905,1076255,1150,2,29.4,0,0,2
8,2262,4,4905,1076255,1212,4,33.8,0,0,4
8,2262,4,4905,1076255,1216,8,67.6,0,0,8
8,2262,4,4905,1076255,1240,13,109.2,0,0,13
8,2262,4,4905,1076255,2025,7,126.28,0,0,7
8,2262,4,4905,1076255,8931,6,69,0,0,6
8,2262,4,4905,1076255,34053,6,30.72,0,0,6
8,2262,4,4905,1076255,40447,9,97.2,0,0,9
8,2262,4,4905,1076255,48421,10,42.6,0,0,10
8,2263,1,1025,2032650,1182,4,59.04,0,0,4
8,2263,1,1025,2032650,2233,4,83,0,0,4
8,2263,1,1125,2032650,1240,2,18.14,0,0,2
8,2263,1,1125,2032650,34053,1,5.3,0,0,1
8,2264,1,1002,492740,1150,7,97.72,0,0,7
8,2264,1,1002,492740,2233,35,697.9,0,0,35
8,2264,1,1102,492740,1064,1,16.67,0,0,1
8,2264,1,1102,492740,1216,1,8.38,0,0,1
8,2264,1,1102,492740,1230,2,33.34,0,0,2
8,2264,1,1102,492740,1250,1,7.64,0,0,1
8,2264,1,1102,492740,1284,15,45.3,0,0,15
8,2264,1,2803,4656186,3894,4,37.4,0,0,4
8,2264,1,2803,4656186,37575,2,18.7,0,0,2
8,2264,1,2906,492740,3894,19,177.65,0,0,19
8,2264,1,2906,492740,30568,10,70.4,0,0,10
8,2264,1,2906,492740,37575,8,74.8,0,0,8
8,2264,1,4106,492740,4280,6,36,0,0,6
8,2264,1,4106,492740,5328,8,65.2,0,0,8
8,2265,11,3551,4705624,42792,55,1265,0,0,55
8,2270,6,3201,653566,1240,1,8.38,0,0,1
8,2270,6,3201,653566,32393,3,9.06,0,0,3
8,2270,6,3201,653566,34053,3,13.5,0,0,3
8,2270,6,3201,653566,40447,4,38.4,0,0,4
8,2271,6,3218,151715,1212,5,41.9,0,0,5
8,2271,6,3218,151715,1216,5,41.9,0,0,5
8,2271,6,3218,151715,1240,6,50.28,0,0,6
8,2271,6,3218,151715,1700,24,336,0,0,24
8,2271,6,3218,151715,2233,10,199.4,0,0,10
8,2271,6,3218,151715,3894,20,187,0,0,20
8,2271,6,3218,151715,4280,5,30,0,0,5
8,2271,6,3218,151715,30571,60,375,0,0,60
8,2271,6,3218,151715,32393,24,72.48,0,0,24
8,2271,6,3218,151715,34053,40,180,0,0,40
8,2271,6,3218,151715,37057,10,75,0,0,10
8,2279,6,3201,2133841,1182,6,83.64,0,0,6
8,2279,6,3201,2133841,1212,2,16.76,0,0,2
8,2279,6,3201,2133841,1284,15,45.3,0,0,15
8,2279,6,3201,2133841,1700,4,56,0,0,4
8,2279,6,3201,2133841,2233,4,79.76,0,0,4
8,2279,6,3201,2133841,33190,1,43.11,0,0,1
8,2614,7,3301,979994,1150,25,349,0,0,25
8,2629,1,1055,241709,1150,7,97.72,0,0,7
8,2629,1,1055,241709,2233,6,119.64,0,0,6
8,2629,1,1055,241709,2665,2,32,0,0,2
8,2629,1,1055,241709,46772,8,71.36,0,0,8
8,2629,1,1155,241709,1240,4,33.52,0,0,4
8,2629,1,1155,241709,1250,5,38.2,0,0,5
8,2629,1,1155,241709,41843,10,68.6,0,0,10
8,2629,1,1256,1010776,972,1,18.98,0,0,1
8,2629,1,1256,1010776,1220,4,30.56,0,0,4
8,2629,1,1256,1010776,1240,3,25.14,0,0,3
8,2629,1,1256,1010776,2233,4,79.76,0,0,4
8,2629,1,1256,1010776,41843,6,41.16,0,0,6
8,2629,1,1262,1550225,1240,5,41.9,0,0,5
8,2629,1,1262,1550225,1284,8,24.16,0,0,8
8,2629,1,2852,1010776,37058,2,15,0,0,2
8,2629,1,2852,1010776,43285,5,26.4,0,0,5
8,2629,1,4450,241709,35453,1,4.44,3,13.32,0
8,2629,1,4450,241709,35456,2,9.08,2,9.08,0
8,2629,1,4450,241709,36745,1,11.53,0,0,1
8,2629,1,4450,241709,36747,1,11.53,1,11.53,0
8,2629,1,4450,241709,37058,3,22.5,0,0,3
8,2629,1,4450,241709,43064,1,8.15,2,16.3,0
8,2629,1,4450,241709,43066,2,19.26,0,0,2
8,2629,1,4450,241709,43285,7,36.96,0,0,7
8,2629,1,4450,241709,43316,1,8.15,2,16.3,0
8,2629,1,4452,1550225,35456,2,9.08,0,0,2
8,2629,1,4452,1550225,37058,1,7.5,0,0,1
8,2629,1,4452,1550225,43285,10,52.8,0,0,10
8,2643,11,3501,2099411,42792,1,23,0,0,1
8,2643,11,3501,2099411,47336,10,124,0,0,10
8,2644,1,1236,4441081,1284,13,39.26,0,0,13
8,2648,11,3901,1825970,1129,20,352,0,0,20
8,2649,11,3920,271457,47336,3,37.2,0,0,3
8,2649,11,3921,271457,1187,2,297,0,0,2
8,2649,11,3921,271457,47336,30,372,0,0,30
8,2653,1,1028,2384355,2233,2,39.88,0,0,2
8,2653,1,1037,1731708,1150,4,55.84,0,0,4
8,2653,1,1037,1731708,2233,3,59.82,0,0,3
8,2653,1,1037,1731708,46772,3,26.76,0,0,3
8,2653,1,1048,1586081,2233,1,19.94,0,0,1
8,2653,1,1128,2384355,1240,10,83.8,0,0,10
8,2653,1,1128,2384355,1284,20,60.4,0,0,20
8,2653,1,1128,2384355,42434,5,22.9,0,0,5
8,2653,1,1128,2384355,47840,5,40,0,0,5
8,2653,1,1128,4497051,1284,5,15.1,0,0,5
8,2653,1,1137,1731708,1220,1,7.64,0,0,1
8,2653,1,1137,1731708,1250,2,15.28,0,0,2
8,2653,1,1148,1586081,1240,5,41.9,5,41.9,0
8,2653,1,1148,1586081,1250,15,114.6,0,0,15
8,2653,1,1148,1586081,47840,6,48,0,0,6
8,2653,1,2001,1731708,43274,2,10.38,0,0,2
8,2653,1,2009,1586081,43068,6,23.04,0,0,6
8,2653,1,2009,1586081,43285,20,105.6,0,0,20
8,2653,1,2013,2384355,43285,10,52.8,0,0,10
8,2653,1,2124,1586081,30532,15,116.7,0,0,15
8,2653,1,2124,1586081,35305,5,31.25,0,0,5
8,2653,1,2128,2384355,30532,7,54.46,0,0,7
8,2653,1,2128,2384355,32934,1,7.04,0,0,1
8,2653,1,2128,2384355,35305,12,75,0,0,12
8,2653,1,2128,2384355,35841,3,20.76,0,0,3
8,2653,1,2128,2384355,40930,8,49.2,0,0,8
8,2653,1,4504,4662926,1182,3,41.82,0,0,3
8,2653,1,4504,4662926,1250,4,30.56,0,0,4
8,2653,1,5006,2384355,4280,1,6,0,0,1
8,2653,1,5006,2384355,31717,4,24,0,0,4
8,2655,2,9285,8382138,30314,48,887.52,0,0,48
8,2655,2,9285,8382138,35525,24,556.8,0,0,24
8,3211,1,1006,396877,1129,2,35.2,0,0,2
8,3211,1,1006,396877,1150,2,27.92,0,0,2
8,3211,1,1006,396877,2233,1,19.94,0,0,1
8,3211,1,1006,396877,46772,7,62.44,0,0,7
8,3211,1,1011,1208210,2233,3,59.82,0,0,3
8,3211,1,1406,396877,1220,3,22.92,0,0,3
8,3211,1,1406,396877,1284,10,30.2,0,0,10
8,3211,1,1411,1208210,972,2,37.96,0,0,2
8,3211,1,1411,1208210,1064,1,16.67,0,0,1
8,3211,1,1411,1208210,1220,3,22.92,0,0,3
8,3211,1,1411,1208210,1230,1,16.67,0,0,1
8,3211,1,1411,1208210,1240,2,16.76,0,0,2
8,3211,1,1411,1208210,1250,5,38.2,0,0,5
8,3211,1,1411,1208210,1284,20,60.4,0,0,20
8,3211,1,1610,1208210,4245,2,20.96,0,0,2
8,3211,1,1610,1208210,4270,2,16.76,0,0,2
8,3211,1,1646,396877,4280,3,18,0,0,3
8,3211,1,1646,396877,35452,5,22.2,0,0,5
8,3211,1,1646,396877,37374,1,37.04,0,0,1
8,3211,1,1646,396877,45143,40,30,0,0,40
8,3211,1,2107,396877,30532,5,38.9,0,0,5
8,3211,1,2107,396877,32934,2,14.08,0,0,2
8,3211,1,2107,396877,35305,17,106.25,0,0,17
8,3211,1,2107,396877,36745,2,23.06,0,0,2
8,3211,1,4407,396877,43285,15,79.2,0,0,15
8,3212,1,1025,2207513,2233,2,39.88,0,0,2
8,3212,1,1229,1166039,1250,3,22.92,0,0,3
8,3212,1,1229,1166039,41843,3,20.58,0,0,3
8,3212,1,1425,2207513,1064,1,16.67,0,0,1
8,3212,1,1425,2207513,1240,5,41.9,0,0,5
8,3212,1,1425,2207513,1250,3,22.92,0,0,3
8,3212,1,2150,2207513,30552,4,21.52,0,0,4
8,3212,1,2150,2207513,35305,10,62.5,0,0,10
8,3212,1,2150,2207513,36745,1,11.53,0,0,1
8,3212,1,4450,2207513,37058,4,30,0,0,4
8,3212,1,4450,2207513,43285,9,47.52,0,0,9
8,3213,1,1011,4197707,73,1,21.32,0,0,1
8,3213,1,1011,4197707,1129,2,35.2,0,0,2
8,3213,1,1011,4197707,2233,4,79.76,0,0,4
8,3213,1,1011,4197707,2665,3,48,0,0,3
8,3213,1,1011,4197707,31392,1,22.22,0,0,1
8,3213,1,1011,4197707,46772,8,71.36,0,0,8
8,3213,1,1022,39262,2233,4,79.76,0,0,4
8,3213,1,1022,39262,3144,1,21.32,0,0,1
8,3213,1,1023,4531707,73,1,21.32,0,0,1
8,3213,1,1023,4531707,1129,9,158.4,0,0,9
8,3213,1,1023,4531707,2233,10,199.4,0,0,10
8,3213,1,1023,4531707,2665,3,48,0,0,3
8,3213,1,1023,4531707,3144,1,21.32,0,0,1
8,3213,1,1023,4531707,31392,1,22.22,0,0,1
8,3213,1,1023,4531707,32802,1,11.91,0,0,1
8,3213,1,1023,4531707,46772,15,133.8,0,0,15
8,3213,1,1034,537749,1150,2,27.92,0,0,2
8,3213,1,1036,2159538,73,1,21.32,0,0,1
8,3213,1,1036,2159538,1129,6,105.6,0,0,6
8,3213,1,1036,2159538,1150,5,69.8,0,0,5
8,3213,1,1036,2159538,2233,10,199.4,0,0,10
8,3213,1,1036,2159538,3144,1,21.32,0,0,1
8,3213,1,1036,2159538,32802,2,23.82,0,0,2
8,3213,1,1122,39262,972,3,56.94,0,0,3
8,3213,1,1122,39262,1064,1,16.67,0,0,1
8,3213,1,1122,39262,1230,5,83.35,0,0,5
8,3213,1,1122,39262,1284,10,30.2,0,0,10
8,3213,1,1123,4531707,972,2,37.96,0,0,2
8,3213,1,1123,4531707,1064,8,133.36,0,0,8
8,3213,1,1123,4531707,1212,6,50.28,0,0,6
8,3213,1,1123,4531707,1216,4,33.52,0,0,4
8,3213,1,1123,4531707,1220,7,53.48,0,0,7
8,3213,1,1123,4531707,1230,4,66.68,0,0,4
8,3213,1,1123,4531707,1240,13,108.94,0,0,13
8,3213,1,1123,4531707,1250,15,114.6,0,0,15
8,3213,1,1123,4531707,1284,29,87.58,0,0,29
8,3213,1,1201,4679289,2233,4,79.76,0,0,4
8,3213,1,1411,4197707,972,1,18.98,0,0,1
8,3213,1,1411,4197707,1064,6,100.02,0,0,6
8,3213,1,1411,4197707,1212,5,41.9,0,0,5
8,3213,1,1411,4197707,1216,2,16.76,0,0,2
8,3213,1,1411,4197707,1220,10,76.4,0,0,10
8,3213,1,1411,4197707,1230,7,116.69,0,0,7
8,3213,1,1411,4197707,1240,15,125.7,0,0,15
8,3213,1,1411,4197707,1250,30,229.2,0,0,30
8,3213,1,1411,4197707,1284,15,45.3,0,0,15
8,3213,1,1434,537749,1250,12,91.68,0,0,12
8,3213,1,1436,2159538,972,4,75.92,0,0,4
8,3213,1,1436,2159538,1064,1,16.67,0,0,1
8,3213,1,1436,2159538,1212,2,16.76,0,0,2
8,3213,1,1436,2159538,1220,5,38.2,0,0,5
8,3213,1,1436,2159538,1230,4,66.68,0,0,4
8,3213,1,1436,2159538,1240,12,100.56,0,0,12
8,3213,1,1436,2159538,1250,10,76.4,0,0,10
8,3213,1,1436,2159538,1284,8,24.16,0,0,8
8,3213,1,1660,2159538,325,4,32.6,0,0,4
8,3213,1,1660,2159538,2505,1,7.52,0,0,1
8,3213,1,1660,2159538,4245,4,41.92,0,0,4
8,3213,1,1660,2159538,4270,5,41.9,0,0,5
8,3213,1,1660,2159538,4280,12,72,0,0,12
8,3213,1,1660,2159538,31719,3,22.77,0,0,3
8,3213,1,1660,2159538,31720,5,41.9,0,0,5
8,3213,1,1660,2159538,35452,9,39.96,0,0,9
8,3213,1,1660,4531707,2505,7,52.64,0,0,7
8,3213,1,1660,4531707,4245,7,73.36,0,0,7
8,3213,1,1660,4531707,4270,6,50.28,0,0,6
8,3213,1,1660,4531707,4280,4,24,0,0,4
8,3213,1,1660,4531707,31031,2,18,0,0,2
8,3213,1,1660,4531707,31720,8,67.04,0,0,8
8,3213,1,1660,4531707,35452,9,39.96,0,0,9
8,3213,1,1668,39262,4245,1,10.48,0,0,1
8,3213,1,1668,39262,4270,3,25.14,0,0,3
8,3213,1,1675,537749,45143,40,30,0,0,40
8,3213,1,1680,4197707,325,5,40.75,0,0,5
8,3213,1,1680,4197707,4245,8,83.84,0,0,8
8,3213,1,1680,4197707,4270,15,125.7,0,0,15
8,3213,1,1680,4197707,4280,19,114,0,0,19
8,3213,1,1680,4197707,31719,3,22.77,0,0,3
8,3213,1,1680,4197707,31720,8,67.04,0,0,8
8,3213,1,2114,537749,32934,2,14.08,0,0,2
8,3213,1,2114,537749,43058,5,46.75,0,0,5
8,3213,1,2117,4679289,35305,5,31.25,0,0,5
8,3213,1,2120,39262,30532,14,108.92,0,0,14
8,3213,1,2120,39262,30552,5,26.9,0,0,5
8,3213,1,2120,39262,30569,3,21.12,0,0,3
8,3213,1,2120,39262,36745,3,34.59,0,0,3
8,3213,1,2120,39262,43058,18,168.3,0,0,18
8,3213,1,2801,4197707,30532,5,38.9,0,0,5
8,3213,1,2801,4197707,32934,4,28.16,0,0,4
8,3213,1,2801,4197707,35305,7,43.75,0,0,7
8,3213,1,2801,4197707,35516,4,21.84,0,0,4
8,3213,1,2801,4197707,37058,3,22.5,0,0,3
8,3213,1,2801,4197707,43065,3,20.28,0,0,3
8,3213,1,2801,4197707,43084,2,16.3,0,0,2
8,3213,1,2801,4197707,43215,3,30.42,0,0,3
8,3213,1,2801,4197707,43274,2,10.38,0,0,2
8,3213,1,2801,4197707,43285,15,79.2,0,0,15
8,3213,1,4416,4531707,43065,2,13.52,0,0,2
8,3213,1,4416,4531707,43316,2,16.3,0,0,2
8,3213,1,4420,39262,37058,30,225,0,0,30
8,3213,1,4420,39262,40886,3,17.28,0,0,3
8,3213,1,4420,39262,43064,3,24.45,0,0,3
8,3213,1,4420,39262,43065,2,13.52,0,0,2
8,3213,1,4420,39262,43068,10,38.4,0,0,10
8,3213,1,4420,39262,43084,3,24.45,0,0,3
8,3213,1,4420,39262,43274,1,5.19,0,0,1
8,3213,1,4420,39262,43285,22,116.16,0,0,22
8,3214,1,1603,2420097,325,1,8.15,0,0,1
8,3214,1,1603,2420097,4245,3,31.44,0,0,3
8,3214,1,1603,2420097,4270,9,75.42,0,0,9
8,3214,1,1603,2420097,31717,2,12,0,0,2
8,3214,1,1603,2420097,31719,2,15.18,0,0,2
8,3214,1,1603,2420097,31720,5,41.9,0,0,5
8,3214,1,1603,2420097,35452,4,17.76,0,0,4
8,3214,1,1604,597149,3609,0,0,1,8.98,0
8,3214,1,1604,597149,45143,40,30,0,0,40
8,3214,1,1607,854188,4280,8,48,0,0,8
8,3214,1,1607,854188,44859,4,18.52,0,0,4
8,3214,1,1627,4679157,4245,2,20.96,0,0,2
8,3214,1,2134,854188,30532,1,7.78,0,0,1
8,3214,1,2134,854188,35305,10,62.5,0,0,10
8,3214,1,2141,595073,30532,8,62.24,0,0,8
8,3214,1,2143,2420097,30532,4,31.12,0,0,4
8,3214,1,2143,2420097,35305,1,6.25,0,0,1
8,3214,1,2143,2420097,43058,2,18.7,0,0,2
8,3214,1,2147,597149,30532,3,23.34,0,0,3
8,3214,1,2147,597149,35305,10,62.5,0,0,10
8,3214,1,2154,1056006,35305,4,25,0,0,4
8,3214,1,4434,854188,37058,2,15,0,0,2
8,3214,1,4434,854188,43064,1,8.15,0,0,1
8,3214,1,4434,854188,43285,3,15.84,0,0,3
8,3214,1,4441,595073,43066,1,9.63,0,0,1
8,3214,1,4443,2420097,43285,20,105.6,0,0,20
8,3214,1,4447,597149,43084,1,8.15,0,0,1
8,3214,1,4447,597149,43316,1,8.15,0,0,1
8,3215,1,2140,1280992,30532,3,23.34,0,0,3
8,3215,1,2140,1280992,35305,4,25,0,0,4
8,3215,1,2144,1262263,35305,1,6.25,0,0,1
8,3215,1,2150,316998,30532,4,31.12,0,0,4
8,3215,1,2150,316998,36747,2,23.06,0,0,2
8,3215,1,2158,59037,35305,12,75,0,0,12
8,3215,1,2158,59037,36745,2,23.06,0,0,2
8,3215,1,2158,59037,36747,1,11.53,0,0,1
8,3215,1,2158,59037,43058,1,9.35,0,0,1
8,3215,1,2158,59081,30532,5,38.9,0,0,5
8,3215,1,2158,59081,31580,2,23.06,0,0,2
8,3215,1,2158,59081,36747,2,23.06,0,0,2
8,3215,1,2158,59081,43058,4,37.4,0,0,4
8,3215,1,2839,4703173,31580,1,11.53,0,0,1
8,3215,1,2839,4703173,36747,1,11.53,0,0,1
